,ticker,finbert_sentiment,sentiment_intensity
856,text,positive,0.3598192507239453
857,text,neutral,0.1847857045967556
858,text,neutral,0.14328358866437077
859,text,neutral,0.10623251906984674
860,text,positive,0.9999999926416172
861,text,neutral,0.1126008452455369
862,text,neutral,0.14001754925790255
863,text,neutral,0.1977153299058645
864,text,positive,0.2742519777882444
865,text,positive,0.21287403172916056
866,text,negative,-0.0010394460994907154
867,text,negative,-0.042627215372349626
868,text,positive,0.20987464010770052
869,text,neutral,0.11684767419923345
870,text,positive,0.22370756106350337
871,text,negative,0.014401622419745094
872,text,positive,0.24612883949042932
873,text,positive,0.3129905441141015
874,text,neutral,0.18169975405847855
875,text,negative,0.07771042328986387
876,text,positive,0.3076088120633287
877,text,positive,0.44374840233942686
878,text,neutral,0.1295910268035404
879,text,neutral,0.11581869671812889
880,text,negative,-0.13511872478785056
881,text,positive,0.6017336301069576
882,text,neutral,0.1862186042587112
883,text,positive,0.2589770603915973
884,text,positive,0.6880361330449659
885,text,positive,0.29936450240742274
886,text,neutral,0.120984934570767
887,text,positive,0.4616908928378788
888,text,positive,0.3265309754327597
889,text,negative,-0.09251666387370225
890,text,neutral,0.12271090050198535
891,text,neutral,0.19247112536287003
892,text,positive,0.5524347564291929
893,text,negative,-0.026933521526268586
894,text,negative,0.0910581779182799
895,text,neutral,0.16207542811863487
896,text,positive,0.299411430003999
897,text,neutral,0.10654639589423216
898,text,positive,0.9999824054483
899,text,positive,0.4239856733588952
900,text,positive,0.33854509558845286
901,text,positive,0.34010430346675197
902,text,positive,0.3067786044598996
903,text,negative,0.06433568698529292
904,text,positive,0.28323409125823473
905,text,neutral,0.1878701903514538
906,text,positive,0.2505108936140845
907,text,negative,0.05701770959670727
908,text,negative,0.031171043570828137
909,text,neutral,0.15804331572016503
910,text,positive,0.2965505762667264
911,text,neutral,0.17231469938591917
912,text,positive,0.2562936262567683
913,text,neutral,0.16691972879763323
914,text,neutral,0.15498033183437313
915,text,neutral,0.11292525419369194
916,text,neutral,0.14253356497701355
917,text,positive,0.3345025692726654
918,text,positive,0.2250273862318946
919,text,negative,0.06353706063672387
920,text,neutral,0.1484118552089545
921,text,positive,0.21671771027413544
922,text,positive,0.2174218657102626
923,text,negative,0.07138147703885543
924,text,neutral,0.15757715372999773
925,text,positive,0.3416608145164937
926,text,neutral,0.1284140211221881
927,text,negative,0.040285233287732515
928,text,positive,0.2582245627161984
929,text,positive,0.2603867155339685
930,text,positive,0.33400129216598123
931,text,positive,0.2853225897951302
932,text,positive,0.2591985583266579
933,text,negative,0.08608360215465499
934,text,neutral,0.13792725436615322
935,text,positive,0.4175890191493484
936,text,positive,0.20343971416029624
937,text,positive,0.2728497776587525
938,text,positive,0.21381257170511586
939,text,positive,0.31474129586251537
940,text,positive,0.2360798338632939
941,text,positive,0.2473330149369265
942,text,neutral,0.16551497605887863
943,text,positive,0.47013815428975775
944,text,neutral,0.17024463642221466
945,text,positive,0.43009978129024956
946,text,positive,0.5811217725429743
947,text,positive,0.3082484175410887
948,text,neutral,0.11704918427592817
949,text,positive,0.2186024334888843
950,text,negative,0.06753285491228476
951,text,negative,-0.2708020803851241
952,text,neutral,0.17637915803294732
953,text,positive,0.33785112026176467
954,text,positive,0.2555757993002706
955,text,neutral,0.19861098804637367
956,text,negative,0.07907702950243341
957,text,neutral,0.18343650537921255
958,text,positive,0.3709302686895944
959,text,positive,0.259011078830037
960,text,positive,0.21401453271790827
961,text,neutral,0.13764310276914338
962,text,negative,-0.010544493093978721
963,text,positive,0.21110223897106614
964,text,neutral,0.1444360309627667
965,text,positive,0.24023015605492004
966,text,positive,0.20454017378279285
967,text,neutral,0.17318876339251268
968,text,neutral,0.12656214164287038
969,text,negative,0.016200684283830924
970,text,positive,0.2978061235665841
971,text,positive,0.7131175923526349
972,text,positive,0.23287492719942324
973,text,negative,0.06095112052231827
974,text,positive,0.29659597721037084
975,text,positive,0.9999527555306398
976,text,negative,0.07596410006658477
977,text,negative,0.04955825459006413
978,text,positive,0.26049548650272825
979,text,positive,0.20208759880531135
980,text,neutral,0.17645308942626184
981,text,positive,0.2302699328806133
982,text,neutral,0.17662814884959951
983,text,positive,0.2524191188924308
984,text,neutral,0.1521905700555535
985,text,negative,0.09029643379461545
986,text,positive,0.3273003036228835
987,text,positive,0.2924326774746826
988,text,negative,0.09769176356645727
989,text,positive,0.2337656570858181
990,text,neutral,0.11033966459414815
991,text,negative,0.015171019905613514
992,text,positive,0.653041476140686
993,text,neutral,0.10215067499224587
994,text,neutral,0.11429611181293566
995,text,negative,0.07751372912218994
996,text,positive,0.2456049972564747
997,text,neutral,0.1866115738272127
998,text,neutral,0.1583527806519656
999,text,neutral,0.10826891212009447
1000,text,neutral,0.15138853409252143
1001,text,neutral,0.13954476014930067
1002,text,negative,0.08356481250781753
1003,text,neutral,0.12355910047058624
1004,text,neutral,0.14768740283031545
1005,text,positive,0.2951120304835325
1006,text,neutral,0.14302217546299723
1007,text,positive,0.21030944706568327
1008,text,negative,-0.004203929469812476
1009,text,positive,0.2105153230521343
1010,text,positive,0.7777592853261884
1011,text,positive,0.30942835449132133
1012,text,positive,0.3656271482399136
1013,text,neutral,0.1379509793141139
1014,text,positive,0.3435991416661929
1015,text,negative,0.07291371369640115
1016,text,positive,0.22135601041015684
1017,text,positive,0.7060439797223841
1018,text,neutral,0.19340878463129926
1019,text,negative,0.09462426108053872
1020,text,negative,0.061665699375399396
1021,text,positive,0.23880889390760054
1022,text,positive,0.300991642422545
1023,text,positive,0.9322096727631173
1024,text,positive,0.28486422494150565
1025,text,negative,0.08795840126862839
1026,text,neutral,0.18148858704559145
1027,text,negative,-0.17540199444516066
1028,text,neutral,0.18933444071257113
1029,text,positive,0.9999072429641882
1030,text,positive,0.9999997979550903
1031,text,positive,0.5393665097779041
1032,text,positive,0.25939905193196583
1033,text,positive,0.27893481569734385
1034,text,neutral,0.13223102035486514
1035,text,neutral,0.12624405831573915
1036,text,positive,0.26603683772027614
1037,text,positive,0.9140293312720473
1038,text,neutral,0.1592661002650857
1039,text,positive,0.3474746450144308
1040,text,positive,0.22098057724093867
1041,text,neutral,0.11128187985134039
1042,text,negative,0.09522772718615166
1043,text,neutral,0.11264201248807042
1044,text,neutral,0.1885275205511748
1045,text,positive,0.21605635582398275
1046,text,positive,0.4498602736199951
1047,text,positive,0.2631827802347827
1048,text,neutral,0.1759572099367446
1049,text,positive,0.49541676912395816
1050,text,negative,-0.06254905750117465
1051,text,neutral,0.19169994609590887
1052,text,neutral,0.15947141144311916
1053,text,negative,0.083229032590295
1054,text,positive,0.3137001360784868
1055,text,neutral,0.19839329075755432
1056,text,negative,0.044719176966765334
1057,text,positive,0.9145216386372769
1058,text,positive,0.7481549347637705
1059,text,positive,0.35764491572807205
1060,text,neutral,0.11261170118081305
1061,text,positive,0.567791605732938
1062,text,positive,0.20418455924198975
1063,text,positive,0.21486845521599984
1064,text,neutral,0.11020172674812109
1065,text,positive,0.30389605365947614
1066,text,negative,0.0408341626790237
1067,text,positive,0.2499488619629949
1068,text,positive,0.31390360021010033
1069,text,neutral,0.16195334319182203
1070,text,positive,0.26234475392982975
1071,text,positive,0.2566274544178011
1072,text,positive,0.28072403065591056
1073,text,neutral,0.15208844622682122
1074,text,positive,0.3244550823610984
1075,text,negative,0.014804651128286217
1076,text,neutral,0.18575232118110263
1077,text,positive,0.37941408676979327
1078,text,neutral,0.14646046709597743
1079,text,positive,0.3029809148104886
1080,text,positive,0.2745039340265844
1081,text,neutral,0.1565859027308989
1082,text,positive,0.24875211512841405
1083,text,negative,-0.022633048339447952
1084,text,negative,0.03913506721406312
1085,text,positive,0.20538083440705318
1086,text,negative,-0.04953013540365569
1087,text,neutral,0.11114532580723603
1088,text,negative,0.04193645929198018
1089,text,positive,0.9999831818147283
1090,text,positive,0.48691678544070827
1091,text,positive,0.2550847870348966
1092,text,neutral,0.16532215644551118
1093,text,positive,0.2822119569717129
1094,text,neutral,0.12473167604783167
1095,text,positive,0.35335093310743687
1096,text,positive,0.6112061783751813
1097,text,positive,0.5464726332933053
1098,text,positive,0.33045320283066815
1099,text,negative,0.06688027495718946
1100,text,neutral,0.12795625586501375
1101,text,negative,0.07411476341735375
1102,text,positive,0.25006936892362575
1103,text,positive,0.9999996378533103
1104,text,positive,0.30460316267702103
1105,text,positive,0.24056018057712783
1106,text,negative,0.08273313234606443
1107,text,positive,0.31416673086722763
1108,text,positive,0.39444807141632693
1109,text,positive,0.2044579898749725
1110,text,positive,0.28605972787942463
1111,text,positive,0.5987995238315827
1112,text,positive,0.32492825245275087
1113,text,positive,0.36324963932277665
1114,text,neutral,0.17181227885723566
1115,text,negative,0.09982756297946103
1116,text,positive,0.274320555777491
1117,text,negative,0.03887227312089028
1118,text,positive,0.35791543937395687
1119,text,negative,0.01882141639414166
1120,text,positive,0.26021884840104126
1121,text,positive,0.20854027792416116
1122,text,positive,0.3030949363560561
1123,text,positive,0.4248158593721111
1124,text,positive,0.2589206991338902
1125,text,neutral,0.1762347553978362
1126,text,negative,0.047108659314257714
1127,text,negative,-0.04006752639413449
1128,text,negative,0.09222024023964584
1129,text,positive,0.20323592733524087
1130,text,negative,-0.08568835248478446
1131,text,positive,0.2283924176368474
1132,text,negative,-0.11869721963145138
1133,text,positive,0.2600658159741751
1134,text,negative,0.04896993905118195
1135,text,positive,0.33658114880563816
1136,text,positive,0.28487533013676297
1137,text,positive,0.7148953421730345
1138,text,negative,0.024810566662616888
1139,text,neutral,0.15157347420274936
1140,text,positive,0.23910169735779047
1141,text,positive,0.28055862815640914
1142,text,positive,0.3050891142865592
1143,text,positive,0.29355340073695446
1144,text,negative,0.09911060817464026
1145,text,negative,-0.0323266043212187
1146,text,positive,0.20777615545701772
1147,text,neutral,0.13463342933554007
1148,text,neutral,0.12877995077361398
1149,text,positive,0.35338893052740944
1150,text,negative,0.09285281043408715
1151,text,neutral,0.17601954360535646
1152,text,neutral,0.11944161531775133
1153,text,negative,0.08911097509153708
1154,text,neutral,0.12426700614476546
1155,text,positive,0.8428554636623118
1156,text,neutral,0.1792030280537181
1157,text,neutral,0.17443508322175466
1158,text,neutral,0.1319360535179297
1159,text,neutral,0.12160285297396996
1160,text,negative,0.013006404327788731
1161,text,neutral,0.14684828456429808
1162,text,neutral,0.18326820653364717
1163,text,neutral,0.19015158204417026
1164,text,positive,0.7452456391098188
1165,text,positive,0.36781620336527693
1166,text,positive,0.2807662179451904
1167,text,positive,0.23110046357436922
1168,text,positive,0.3347157518311185
1169,text,neutral,0.15414436372113738
1170,text,neutral,0.13086319480834158
1171,text,neutral,0.1476685889874903
1172,text,neutral,0.19180186858706577
1173,text,positive,0.2906954327775062
1174,text,neutral,0.13197147763928524
1175,text,positive,0.5012781966300422
1176,text,neutral,0.13341620240673926
1177,text,negative,-0.01272093413763194
1178,text,positive,0.29649105450962393
1179,text,neutral,0.15603217852748125
1180,text,positive,0.20994545453401875
1181,text,positive,0.33672883270410836
1182,text,positive,0.6390940138804605
1183,text,positive,0.23985395080806005
1184,text,negative,0.06890740028319896
1185,text,positive,0.34227386268495474
1186,text,neutral,0.1554222850146091
1187,text,neutral,0.17369417796823966
1188,text,positive,0.2727134750512094
1189,text,positive,0.2340306949755086
1190,text,positive,0.23828021251405068
1191,text,neutral,0.1950333333917128
1192,text,positive,0.25079290996497483
1193,text,positive,0.7773960656532363
1194,text,positive,0.3566036309832965
1195,text,negative,0.03511103275258771
1196,text,positive,0.220059579007735
1197,text,positive,0.32715103797632844
1198,text,positive,0.2788504124567213
1199,text,neutral,0.12732858279598758
1200,text,neutral,0.18785288751221302
1201,text,positive,0.329993225999859
1202,text,positive,0.3541438181041799
1203,text,negative,-0.11224151610675256
1204,text,negative,-0.49961223889840767
1205,text,negative,0.09335558338080291
1206,text,positive,0.5237072531649035
1207,text,neutral,0.16280800706380108
1208,text,positive,0.29757160048020354
1209,text,positive,0.2664305542622664
1210,text,negative,-0.00025706748817455605
1211,text,positive,0.2882915895455055
1212,text,negative,0.08917252181159917
1213,text,neutral,0.1088104908574226
1214,text,neutral,0.19822361241296582
1215,text,negative,-0.009249651342136112
1216,text,positive,0.23874306042454493
1217,text,positive,0.255140717304679
1218,text,positive,0.25959713997855643
1219,text,positive,0.23914307778812333
1220,text,negative,0.0677222821654933
1221,text,positive,0.21277887345004798
1222,text,positive,0.27432307193791555
1223,text,neutral,0.17163110231478593
1224,text,positive,0.39689788506214346
1225,text,neutral,0.1360260382508537
1226,text,negative,0.08604869223035178
1227,text,positive,0.4016054166361749
1228,text,neutral,0.16966825324911275
1229,text,positive,0.8571736266676604
1230,text,negative,0.01489809122371866
1231,text,positive,0.2824252941097036
1232,text,positive,0.24712767453462825
1233,text,positive,0.34149168503520716
1234,text,negative,0.015232000212643013
1235,text,neutral,0.13327509748233252
1236,text,neutral,0.1592661002650857
1237,text,neutral,0.1526824016913107
1238,text,negative,-0.008903052817189328
1239,text,negative,0.09231959011231443
1240,text,neutral,0.12378246005639151
1241,text,positive,0.6505427878937577
1242,text,positive,0.46966893368358037
1243,text,positive,0.23281526416303874
1244,text,neutral,0.1123553816247009
1245,text,positive,0.5885346906997097
1246,text,positive,0.25337398154420376
1247,text,positive,0.37788303397428535
1248,text,neutral,0.1184423673376167
1249,text,positive,0.4035605821341343
1250,text,positive,0.3954433832619171
1251,text,positive,0.2442151285194727
1252,text,negative,0.0676831943239384
1253,text,neutral,0.1853799907160317
1254,text,positive,0.3018418104752686
1255,text,neutral,0.15026312361687982
1256,text,negative,0.09328602052401407
1257,text,positive,0.2519690742929081
1258,text,negative,0.003005823200603412
1259,text,positive,0.2956010459922176
1260,text,positive,0.2504340905906974
1261,text,positive,0.2618285140449485
1262,text,positive,0.21550078629862088
1263,text,neutral,0.13965405988977292
1264,text,positive,0.21518715106212008
1265,text,neutral,0.17264495336290475
1266,text,neutral,0.18050002846306568
1267,text,negative,0.04771795196098348
1268,text,negative,0.008556698061589166
1269,text,positive,0.3600695756475221
1270,text,neutral,0.1401999744637183
1271,text,positive,0.3727392705570929
1272,text,positive,0.2725031814544685
1273,text,positive,0.5377051599119985
1274,text,positive,0.2833504174473244
1275,text,neutral,0.17715903954848522
1276,text,positive,0.2741446244925692
1277,text,positive,0.4798312058600763
1278,text,positive,0.29076524133728965
1279,text,positive,0.4225341790098789
1280,text,neutral,0.1568144154179446
1281,text,positive,0.2520556595142337
1282,text,positive,0.2626763257317405
1283,text,neutral,0.14564186145532051
1284,text,positive,0.20982963250903544
1285,text,positive,0.2515097400920598
1286,text,positive,0.3080488749611247
1287,text,neutral,0.1901754040855018
1288,text,negative,0.07766671822692074
1289,text,positive,0.23380592297872432
1290,text,neutral,0.18988555388660935
1291,text,positive,0.26495062959887794
1292,text,positive,0.27384320532240025
1293,text,positive,0.38619710828982867
1294,text,neutral,0.1881418475966445
1295,text,positive,0.24795930132159547
1296,text,neutral,0.1481074832275075
1297,text,positive,0.27358838605087765
1298,text,positive,0.22392327221552702
1299,text,positive,0.24165809148926326
1300,text,positive,0.3299433331703767
1301,text,positive,0.2632524457105222
1302,text,neutral,0.1498081713854317
1303,text,positive,0.564659108013261
1304,text,neutral,0.1592661002650857
1305,text,negative,0.05318089336258079
1306,text,positive,0.47031111886729426
1307,text,positive,0.20896323829949923
1308,text,neutral,0.12363299887588129
1309,text,positive,0.31970449031574694
1310,text,positive,0.40310907892955156
1311,text,neutral,0.12953697586494206
1312,text,negative,0.055644380748783195
1313,text,positive,0.24399490718162758
1314,text,positive,0.31023022732988464
1315,text,positive,0.23224641195851256
1316,text,positive,0.5677172600351439
1317,text,neutral,0.1592661002650857
1318,text,positive,0.6442519760386161
1319,text,positive,0.34454900839458713
1320,text,neutral,0.14903954114253115
1321,text,positive,0.25496484994178914
1322,text,positive,0.250967024889451
1323,text,positive,0.23896642184578348
1324,text,positive,0.3874493571542642
1325,text,neutral,0.1650544977929051
1326,text,negative,0.05789848265916824
1327,text,neutral,0.15995025876892874
1328,text,neutral,0.1333364529403449
1329,text,negative,0.08093651056690679
1330,text,positive,0.24512663482244418
1331,text,neutral,0.10594133093757448
1332,text,positive,0.464470028253694
1333,text,positive,0.21596484740273192
1334,text,positive,0.2990409309776876
1335,text,neutral,0.13248723133488655
1336,text,positive,0.23193013487868003
1337,text,positive,0.32281923094538034
1338,text,positive,0.24705554101064944
1339,text,positive,0.20079188812948348
1340,text,positive,0.33877875320609985
1341,text,positive,0.29311238964813396
1342,text,positive,0.22754685362877655
1343,text,negative,-0.13054992265043297
1344,text,positive,0.4445284667126581
1345,text,positive,0.21504372865672866
1346,text,positive,0.244572989229713
1347,text,negative,0.08574488279886792
1348,text,neutral,0.1086638499309629
1349,text,negative,0.02365061851012454
1350,text,positive,0.3353946455927675
1351,text,negative,0.07879573567628408
1352,text,positive,0.27029196898784374
1353,text,positive,0.20900213708780463
1354,text,positive,0.9999963530775838
1355,text,neutral,0.11463564518154978
1356,text,positive,0.23499529579288306
1357,text,positive,0.46497755258686524
1358,text,negative,0.016179041014605735
1359,text,positive,0.44106342243490276
1360,text,positive,0.36467294857100147
1361,text,positive,0.2762932285040944
1362,text,positive,0.31636508947315994
1363,text,negative,0.06732886585553238
1364,text,positive,0.3366873020648607
1365,text,neutral,0.1469432165027493
1366,text,neutral,0.16818266629852346
1367,text,positive,0.7996489180197074
1368,text,negative,0.05932180927766337
1369,text,positive,0.3232388617682528
1370,text,positive,0.2668342456115263
1371,text,positive,0.4065654409803423
1372,text,negative,0.08440046605432676
1373,text,neutral,0.11333018420152223
1374,text,neutral,0.17892489325568128
1375,text,positive,0.20756910823995586
1376,text,neutral,0.11005067005814989
1377,text,positive,0.29452431847541505
1378,text,positive,0.20253425960409313
1379,text,negative,0.07958558407410506
1380,text,positive,0.24425429929886702
1381,text,positive,0.524398169601825
1382,text,positive,0.4269435983754828
1383,text,neutral,0.11778689760716457
1384,text,neutral,0.14783897518558448
1385,text,negative,0.08349161071810811
1386,text,neutral,0.1004729369751842
1387,text,negative,0.0889291642898191
1388,text,negative,0.0747806773300118
1389,text,negative,-0.04334021271496466
1390,text,neutral,0.11010881111908667
1391,text,positive,0.23360073314477114
1392,text,negative,0.0128928858622224
1393,text,positive,0.21938707457847
1394,text,neutral,0.11277870706112852
1395,text,positive,0.3228867744319828
1396,text,neutral,0.1431554550524925
1397,text,positive,0.7833880274858771
1398,text,neutral,0.18161459169394523
1399,text,neutral,0.15667935987795437
1400,text,negative,0.05913812911879993
1401,text,positive,0.7376796538631871
1402,text,positive,0.3031600087806142
1403,text,negative,-0.18285854877519797
1404,text,neutral,0.16068505929765237
1405,text,positive,0.20478458527858492
1406,text,neutral,0.1835216683995339
1407,text,positive,0.280038515732783
1408,text,neutral,0.1556416747600101
1409,text,positive,0.3120297054155444
1410,text,negative,0.07277704559000615
1411,text,negative,0.05456032915826204
1412,text,positive,0.2612065469608244
1413,text,positive,0.46052485880488603
1414,text,positive,0.31596802393981277
1415,text,neutral,0.14632657364437937
1416,text,positive,0.21741811490280838
1417,text,negative,0.09038108098770875
1418,text,positive,0.44452870023965413
1419,text,positive,0.4416743775080573
1420,text,negative,-0.06945933959969253
1421,text,neutral,0.10483434646173723
1422,text,positive,0.23585245508547234
1423,text,neutral,0.17071338313962695
1424,text,positive,0.571239898206846
1425,text,positive,0.2821257702315177
1426,text,positive,0.2147884737187808
1427,text,positive,0.2968244530741361
1428,text,neutral,0.12525165545389505
1429,text,neutral,0.1908829604409012
1430,text,positive,0.21611795116319096
1431,text,negative,0.012983333357158363
1432,text,positive,0.7537857518699225
1433,text,positive,0.3388774186344319
1434,text,positive,0.3150014477853583
1435,text,negative,0.08778047527623237
1436,text,positive,0.2356130888266794
1437,text,neutral,0.17043205711341536
1438,text,positive,0.30868945837838924
1439,text,neutral,0.18136345000688833
1440,text,neutral,0.1362572331623785
1441,text,negative,0.06255791432113256
1442,text,negative,0.08955651364222077
1443,text,neutral,0.1525266402340723
1444,text,positive,0.20425606398020013
1445,text,negative,0.007961187526617949
1446,text,neutral,0.13689380965840767
1447,text,neutral,0.1578338166539906
1448,text,positive,0.24542877305580665
1449,text,positive,0.9173065647185527
1450,text,neutral,0.17696097323339421
1451,text,positive,0.32253237136461815
1452,text,positive,0.25641012898951393
1453,text,neutral,0.19724688677485788
1454,text,negative,0.019932930593484922
1455,text,positive,0.2371790516694882
1456,text,positive,0.297351925926225
1457,text,neutral,0.12297787517584705
1458,text,positive,0.7580885924268869
1459,text,neutral,0.15166987237104546
1460,text,neutral,0.10008317761347256
1461,text,positive,0.6706314388816604
1462,text,positive,0.27903878864839665
1463,text,positive,0.26508613123529867
1464,text,positive,0.3279611104876978
1465,text,neutral,0.1440046605034003
1466,text,negative,0.07154103184990898
1467,text,neutral,0.14957882697958436
1468,text,neutral,0.13451344778137944
1469,text,neutral,0.1508768048846334
1470,text,positive,0.32390762614253515
1471,text,negative,0.0984967577271129
1472,text,neutral,0.15186778038649323
1473,text,positive,0.3839462012081403
1474,text,negative,0.055087674202697556
1475,text,positive,0.546821398200849
1476,text,positive,0.27882403246888215
1477,text,neutral,0.12247879381681208
1478,text,positive,0.20995887238408256
1479,text,positive,0.7622682795437219
1480,text,neutral,0.18073455803850141
1481,text,positive,0.378409493123422
1482,text,negative,0.009046226302521665
1483,text,positive,0.5750175738143639
1484,text,neutral,0.17939453288977872
1485,text,negative,-0.028753279450009307
1486,text,positive,0.5000404785060643
1487,text,positive,0.4357352785320733
1488,text,positive,0.7702021172583021
1489,text,positive,0.25326840827094604
1490,text,positive,0.25290168059742063
1491,text,negative,0.04751116549749404
1492,text,negative,0.051187051270056454
1493,text,positive,0.2733489600050948
1494,text,positive,0.21715982598171332
1495,text,negative,0.03569581350464427
1496,text,positive,0.3389352781684164
1497,text,neutral,0.19666408258854381
1498,text,positive,0.2014382227889356
1499,text,negative,0.02252899035945333
1500,text,negative,0.05898628259781273
1501,text,positive,0.27062758602342973
1502,text,neutral,0.1592661002650857
1503,text,positive,0.3027809656629014
1504,text,negative,-0.05115530966100469
1505,text,positive,0.5884820429268284
1506,text,positive,0.39692266786974956
1507,text,negative,0.07275743893375801
1508,text,neutral,0.16736756407370385
1509,text,positive,0.32667357178497647
1510,text,neutral,0.14459749065721397
1511,text,negative,0.0002623897366929154
1512,text,neutral,0.11192239890318792
1513,text,neutral,0.12370689495382023
1514,text,positive,0.23070572027962563
1515,text,negative,0.0026679858553468505
1516,text,positive,0.3750923057031184
1517,text,neutral,0.13827220976009053
1518,text,positive,0.3826628791395804
1519,text,positive,0.32593901783072937
1520,text,negative,0.07775002749989117
1521,text,negative,0.05910198008884363
1522,text,neutral,0.1484684958893739
1523,text,positive,0.35556512727720446
1524,text,negative,0.019089952437402403
1525,text,neutral,0.19428134425499233
1526,text,positive,0.2610277814167644
1527,text,neutral,0.13890508366086787
1528,text,negative,0.040906813889057245
1529,text,negative,-0.05837860762977165
1530,text,positive,0.2943752547707797
1531,text,positive,0.2545868274172862
1532,text,neutral,0.1316635104056681
1533,text,negative,0.03579813170256566
1534,text,positive,0.23992086535493157
1535,text,positive,0.30316147880827304
1536,text,positive,0.4851426735547809
1537,text,positive,0.3926329978776981
1538,text,positive,0.4520417429966939
1539,text,negative,-0.25395214020136336
1540,text,positive,0.9998120996533544
1541,text,negative,-0.03952815416899476
1542,text,negative,-0.23214689217726622
1543,text,neutral,0.1592661002650857
1544,text,positive,0.22083345041321112
1545,text,negative,0.03640447747999815
1546,text,neutral,0.1592661002650857
1547,text,negative,-0.027382356357026794
1548,text,positive,0.28254879280632783
1549,text,neutral,0.1586829293115268
1550,text,neutral,0.18306746064111284
1551,text,positive,0.20286983436129208
1552,text,positive,0.25334920733065236
1553,text,positive,0.9954788903866818
1554,text,neutral,0.19179904165908102
1555,text,positive,0.2982418172876016
1556,text,negative,0.08387513110284205
1557,text,neutral,0.13457679589953364
1558,text,positive,0.2212257963090285
1559,text,neutral,0.15731123069568445
1560,text,negative,-0.011401336114381738
1561,text,neutral,0.1228777161722087
1562,text,positive,0.30251204353523625
1563,text,positive,0.2815896914394512
1564,text,neutral,0.17546403737378152
1565,text,negative,-0.08654478257804879
1566,text,positive,0.40438546520104274
1567,text,negative,0.01803037202922242
1568,text,positive,0.3441649130438732
1569,text,positive,0.34486534645881234
1570,text,neutral,0.11593539553781665
1571,text,positive,0.43284673046730626
1572,text,positive,0.24543622437120258
1573,text,positive,0.2186749826577391
1574,text,positive,0.3292869697662058
1575,text,positive,0.24164954468087954
1576,text,positive,0.3794884689784599
1577,text,negative,0.040322323385479114
1578,text,negative,0.026147878795841142
1579,text,neutral,0.13663340667968643
1580,text,neutral,0.12744195850202453
1581,text,positive,0.2826788938857497
1582,text,negative,0.025046346851083586
1583,text,positive,0.3948384141927079
1584,text,positive,0.22623169114433606
1585,text,negative,0.06428352911012401
1586,text,neutral,0.14034754513525097
1587,text,neutral,0.19301617857661077
1588,text,neutral,0.19212833011289776
1589,text,neutral,0.1844543789615081
1590,text,positive,0.2333576798774785
1591,text,negative,0.02828945335424413
1592,text,neutral,0.1568564576473899
1593,text,neutral,0.1577846251486952
1594,text,positive,0.36353869912519016
1595,text,positive,0.21327165183429206
1596,text,positive,0.375457350815359
1597,text,positive,0.3215312102620219
1598,text,positive,0.44400670733486863
1599,text,neutral,0.11666475261127397
1600,text,positive,0.2574881468708967
1601,text,positive,0.373072835320487
1602,text,positive,0.27923810817437356
1603,text,positive,0.21871130113403955
1604,text,negative,0.01965466691850503
1605,text,positive,0.34285814587146973
1606,text,positive,0.2705413606973504
1607,text,negative,0.07204459842640266
1608,text,negative,0.033187078755370115
1609,text,positive,0.23379860876492425
1610,text,positive,0.32659850949982017
1611,text,positive,0.3105266595389726
1612,text,neutral,0.11552828017752355
1613,text,positive,0.20040630915744406
1614,text,positive,0.29927858398150126
1615,text,positive,0.4600742103977822
1616,text,positive,0.2946086480263366
1617,text,positive,0.2655101457841896
1618,text,neutral,0.19176856676891268
1619,text,positive,0.4077939137236577
1620,text,positive,0.3125897410050129
1621,text,neutral,0.1700046203432393
1622,text,positive,0.3969017861649485
1623,text,neutral,0.10865663068988492
1624,text,positive,0.37859341290176324
1625,text,neutral,0.14028985375374597
1626,text,negative,-0.03611389949353009
1627,text,positive,0.3294751639053424
1628,text,positive,0.33715909712230313
1629,text,neutral,0.18445041751885904
1630,text,negative,0.07858381494925579
1631,text,negative,0.08857614644759351
1632,text,neutral,0.11594729901882493
1633,text,positive,0.27876269467066883
1634,text,positive,0.33590412287154936
1635,text,negative,0.06596758862036162
1636,text,neutral,0.14848622732050948
1637,text,neutral,0.16976780125211796
1638,text,negative,0.076318809340168
1639,text,negative,0.08686754853061214
1640,text,negative,0.07407868204837356
1641,text,positive,0.33794776566622586
1642,text,negative,0.09653857670320179
1643,text,neutral,0.18936610128465747
1644,text,neutral,0.1269688743567108
1645,text,neutral,0.14921445756009627
1646,text,negative,0.06216658220451775
1647,text,positive,0.28234604462058616
1648,text,neutral,0.10299149052078573
1649,text,neutral,0.10131925276817985
1650,text,positive,0.3092762977286391
1651,text,positive,0.2871565562927124
1652,text,positive,0.2895822053494203
1653,text,neutral,0.16064982321154161
1654,text,neutral,0.1469000288956879
1655,text,positive,0.36937520827070386
1656,text,positive,0.3839000394398892
1657,text,neutral,0.18293675007367477
1658,text,neutral,0.15582565213897964
1659,text,negative,0.06254184640854885
1660,text,neutral,0.10601831971402836
1661,text,negative,0.07518024741005783
1662,text,positive,0.31508029500087675
1663,text,positive,0.24258777374814167
1664,text,positive,0.26307057225683417
1665,text,positive,0.2883515108157887
1666,text,negative,0.050300096139760074
1667,text,positive,0.22148543759613606
1668,text,positive,0.4038065149460694
1669,text,positive,0.332705150555687
1670,text,positive,0.29476378681194093
1671,text,positive,0.20947700398472108
